timestamp,pm25,temperature,humidity,pressure,wind_speed,wind_direction,rainfall,hour,day_of_week,month,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_rolling_mean_6,pm25_rolling_mean_12,pm25_rolling_mean_24
2026-02-26 15:00:00,13.2,8.7,49,836.6,2.8,55,0.0,15,3,2,10.9,12.4,13.4,10.9,10.2,11.1,12.583333333333334,12.633333333333333,13.770833333333334
2026-02-26 16:00:00,16.6,6.9,53,835.9,1.0,22,0.0,16,3,2,13.2,11.0,14.1,12.3,9.5,10.8,12.549999999999999,12.824999999999998,13.895833333333334
2026-02-26 17:00:00,15.9,4.0,66,835.0,2.2,24,0.0,17,3,2,16.6,10.9,13.7,13.6,11.0,10.3,12.966666666666667,13.183333333333335,14.191666666666668
2026-02-26 19:00:00,20.8,3.3,67,835.5,1.4,67,0.0,19,3,2,15.9,13.2,12.4,13.3,15.5,13.2,13.333333333333334,13.375,14.395833333333334
2026-02-26 20:00:00,20.7,2.4,74,835.5,3.4,74,0.0,20,3,2,20.8,16.6,11.0,12.7,18.1,14.1,14.733333333333334,14.0,14.616666666666667
2026-02-26 21:00:00,19.0,1.2,80,835.0,1.4,50,0.0,21,3,2,20.7,15.9,10.9,13.3,20.8,16.2,16.35,14.666666666666666,14.725
2026-02-26 22:00:00,16.2,0.8,82,834.7,3.7,43,0.0,22,3,2,19.0,20.8,13.2,13.4,20.9,13.6,17.7,15.141666666666666,14.649999999999999
2026-02-26 23:00:00,14.0,0.6,80,834.5,3.3,36,0.0,23,3,2,16.2,20.7,16.6,14.1,18.5,14.2,18.2,15.375,14.454166666666666
2026-02-27 00:00:00,11.8,0.4,82,835.6,1.5,54,0.0,0,4,2,14.0,19.0,15.9,13.7,16.6,13.4,17.766666666666666,15.366666666666667,14.266666666666666
2026-02-27 01:00:00,10.6,0.1,79,836.0,4.2,31,0.0,1,4,2,11.8,16.2,20.8,12.4,14.7,12.2,17.083333333333332,15.208333333333334,14.066666666666665
2026-02-27 02:00:00,11.0,0.2,76,836.9,3.2,43,0.0,2,4,2,10.6,14.0,20.7,11.0,12.3,11.0,15.383333333333333,15.058333333333335,13.895833333333334
2026-02-27 03:00:00,12.5,2.7,68,838.9,3.4,65,0.0,3,4,2,11.0,11.8,19.0,10.9,10.8,9.8,13.766666666666666,15.058333333333335,13.841666666666667
2026-02-27 04:00:00,13.5,6.6,59,840.9,3.2,207,0.0,4,4,2,12.5,10.6,16.2,13.2,10.9,9.2,12.683333333333332,15.191666666666668,13.912500000000001
2026-02-27 05:00:00,12.8,9.2,52,840.9,5.9,227,0.0,5,4,2,13.5,11.0,14.0,16.6,12.3,10.1,12.233333333333334,15.216666666666669,14.020833333333334
2026-02-27 06:00:00,13.4,12.2,43,841.2,5.4,268,0.0,6,4,2,12.8,12.5,11.8,15.9,13.6,12.8,12.033333333333333,14.899999999999999,14.041666666666666
2026-02-27 07:00:00,16.1,14.8,38,841.3,7.0,267,0.0,7,4,2,13.4,13.5,10.6,20.8,13.3,13.8,12.300000000000002,14.691666666666668,14.033333333333333
2026-02-27 08:00:00,16.0,16.5,32,840.6,6.1,251,0.0,8,4,2,16.1,12.8,11.0,20.7,12.7,12.7,13.216666666666669,14.299999999999999,14.15
2026-02-27 09:00:00,15.4,17.4,29,839.6,5.3,246,0.0,9,4,2,16.0,13.4,12.5,19.0,13.3,14.0,14.050000000000002,13.908333333333333,14.287500000000001
2026-02-27 10:00:00,13.5,17.5,26,839.0,8.4,255,0.0,10,4,2,15.4,16.1,13.5,16.2,13.4,19.0,14.533333333333333,13.608333333333334,14.375
2026-02-27 11:00:00,14.7,16.3,28,838.2,9.7,260,0.0,11,4,2,13.5,16.0,12.8,14.0,14.1,18.4,14.533333333333333,13.383333333333333,14.379166666666668
2026-02-27 12:00:00,13.9,15.1,47,836.8,2.4,243,0.0,12,4,2,14.7,15.4,13.4,11.8,13.7,17.5,14.850000000000001,13.441666666666665,14.404166666666667
2026-02-27 13:00:00,12.8,12.2,42,835.6,6.9,163,0.0,13,4,2,13.9,13.5,16.1,10.6,12.4,14.2,14.933333333333332,13.616666666666667,14.412500000000001
2026-02-27 14:00:00,13.5,10.6,45,836.1,1.1,81,0.0,14,4,2,12.8,14.7,16.0,11.0,11.0,13.7,14.383333333333335,13.799999999999999,14.429166666666665
2026-02-27 15:00:00,11.9,9.1,48,836.4,2.1,15,0.0,15,4,2,13.5,13.9,15.4,12.5,10.9,11.7,13.966666666666669,14.008333333333333,14.533333333333331
2026-02-27 16:00:00,10.8,8.2,51,836.8,2.7,200,0.0,16,4,2,11.9,12.8,13.5,13.5,13.2,10.2,13.383333333333333,13.958333333333334,14.575000000000001
2026-02-27 17:00:00,10.8,6.4,64,836.7,1.8,84,0.0,17,4,2,10.8,13.5,14.7,12.8,16.6,9.5,12.933333333333335,13.733333333333333,14.475000000000001
2026-02-27 19:00:00,16.8,5.5,69,837.2,0.6,108,0.0,19,4,2,10.8,11.9,13.9,13.4,15.9,11.0,12.283333333333333,13.566666666666668,14.233333333333333
2026-02-27 20:00:00,16.5,5.1,70,837.6,2.8,108,0.0,20,4,2,16.8,10.8,12.8,16.1,20.8,15.5,12.766666666666666,13.85,14.270833333333334
2026-02-27 21:00:00,13.9,3.4,81,836.8,4.0,122,0.0,21,4,2,16.5,10.8,13.5,16.0,20.7,18.1,13.383333333333335,13.883333333333335,14.091666666666667
2026-02-27 22:00:00,11.9,1.7,87,836.8,3.0,17,0.0,22,4,2,13.9,16.8,11.9,15.4,19.0,20.8,13.450000000000001,13.708333333333334,13.808333333333335
2026-02-27 23:00:00,10.5,0.8,91,836.6,2.3,29,0.0,23,4,2,11.9,16.5,10.8,13.5,16.2,20.9,13.450000000000001,13.416666666666666,13.512500000000001
