timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-24 00:00:00,13.2,100,982.9,4.2,47,0.0
2026-02-24 01:00:00,11.3,100,983.1,4.4,71,0.0
2026-02-24 02:00:00,10.2,100,983.9,4.4,97,0.0
2026-02-24 03:00:00,12.6,99,985.2,4.0,122,0.0
2026-02-24 04:00:00,14.8,97,986.0,2.2,125,0.0
2026-02-24 05:00:00,18.5,85,986.8,1.8,96,0.0
2026-02-24 06:00:00,21.2,75,987.5,1.9,73,0.0
2026-02-24 07:00:00,23.6,63,987.3,0.6,72,0.0
2026-02-24 08:00:00,24.8,56,986.4,0.5,225,0.0
2026-02-24 09:00:00,25.4,51,985.6,2.2,261,0.0
2026-02-24 10:00:00,25.5,49,985.0,2.2,261,0.0
2026-02-24 11:00:00,25.3,48,984.8,0.0,270,0.0
2026-02-24 12:00:00,24.5,51,984.7,2.7,94,0.0
2026-02-24 13:00:00,20.9,67,984.8,3.8,65,0.0
2026-02-24 14:00:00,19.4,76,985.3,4.5,95,0.0
2026-02-24 15:00:00,18.4,82,985.6,4.7,113,0.0
2026-02-24 16:00:00,17.4,87,986.0,1.5,144,0.0
2026-02-24 17:00:00,16.3,91,986.0,3.9,196,0.0
2026-02-24 18:00:00,17.2,90,986.1,3.6,189,0.0
2026-02-24 19:00:00,17.0,89,985.9,1.7,139,0.0
2026-02-24 20:00:00,15.6,94,985.8,2.2,76,0.0
2026-02-24 21:00:00,14.8,97,985.5,2.7,86,0.0
2026-02-24 22:00:00,13.4,100,984.9,0.9,79,0.0
2026-02-24 23:00:00,12.0,100,984.5,1.5,14,0.0
2026-02-25 00:00:00,11.7,100,984.7,2.6,12,0.0
2026-02-25 01:00:00,10.5,100,984.8,2.9,43,0.0
2026-02-25 02:00:00,10.3,100,985.5,2.9,68,0.0
2026-02-25 03:00:00,12.8,98,986.5,3.1,50,0.0
2026-02-25 04:00:00,15.0,97,987.2,1.2,63,0.0
2026-02-25 05:00:00,18.5,84,987.8,0.5,90,0.0
2026-02-25 06:00:00,21.5,73,988.1,0.3,135,0.0
