timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-24 00:00:00,25.5,89,1007.4,4.5,284,0.0
2026-02-24 01:00:00,25.7,87,1008.4,1.8,360,0.0
2026-02-24 02:00:00,25.8,85,1009.6,4.1,293,0.0
2026-02-24 03:00:00,26.9,79,1010.0,3.9,34,0.0
2026-02-24 04:00:00,28.6,72,1010.3,3.2,43,0.0
2026-02-24 05:00:00,30.9,62,1010.1,0.6,304,0.0
2026-02-24 06:00:00,31.1,59,1009.4,4.5,293,0.0
2026-02-24 07:00:00,32.7,53,1008.0,7.3,281,0.0
2026-02-24 08:00:00,32.9,53,1006.9,10.9,263,0.0
2026-02-24 09:00:00,31.9,58,1006.2,14.1,251,0.0
2026-02-24 10:00:00,32.0,56,1006.0,13.6,240,0.0
2026-02-24 11:00:00,31.0,60,1006.3,14.1,242,0.0
2026-02-24 12:00:00,30.4,68,1006.3,13.8,244,0.0
2026-02-24 13:00:00,29.8,70,1007.2,11.3,233,0.0
2026-02-24 14:00:00,28.4,76,1008.6,13.3,170,0.2
2026-02-24 15:00:00,25.7,83,1010.3,17.8,81,0.1
2026-02-24 16:00:00,24.5,85,1010.7,8.8,131,0.6
2026-02-24 17:00:00,24.5,87,1011.2,9.2,106,0.2
2026-02-24 18:00:00,24.8,87,1010.9,6.6,103,0.0
2026-02-24 19:00:00,24.7,89,1010.4,7.4,108,0.0
2026-02-24 20:00:00,23.9,87,1010.3,5.1,234,3.3
2026-02-24 21:00:00,23.8,90,1009.6,6.0,164,0.2
2026-02-24 22:00:00,23.6,89,1009.4,4.1,119,2.0
2026-02-24 23:00:00,23.6,90,1009.5,2.4,103,0.0
2026-02-25 00:00:00,22.7,93,1010.9,10.1,4,1.2
2026-02-25 01:00:00,23.0,92,1010.8,7.9,129,2.5
2026-02-25 02:00:00,23.5,91,1011.8,7.2,71,0.3
2026-02-25 03:00:00,24.7,88,1012.5,5.1,96,0.0
2026-02-25 04:00:00,26.3,80,1012.8,5.9,90,0.0
2026-02-25 05:00:00,28.0,75,1012.8,4.7,130,0.0
2026-02-25 06:00:00,29.0,71,1012.1,1.9,151,0.0
2026-02-25 07:00:00,30.5,65,1010.8,6.3,243,0.0
2026-02-25 08:00:00,30.3,66,1009.6,9.2,254,0.0
2026-02-25 09:00:00,29.8,68,1008.5,12.8,250,0.0
2026-02-25 10:00:00,29.3,71,1008.1,13.7,256,0.0
2026-02-25 11:00:00,28.7,75,1008.4,9.5,255,0.0
2026-02-25 12:00:00,29.8,73,1007.8,12.1,273,0.0
2026-02-25 13:00:00,28.6,81,1009.1,6.4,286,0.0
2026-02-25 14:00:00,28.0,85,1010.1,4.3,287,0.0
2026-02-25 15:00:00,25.0,93,1011.7,9.6,94,1.2
2026-02-25 16:00:00,24.6,93,1012.4,8.6,100,0.4
2026-02-25 17:00:00,23.9,97,1012.6,10.1,114,0.0
2026-02-25 18:00:00,23.7,96,1013.2,9.5,76,0.0
2026-02-25 19:00:00,23.7,90,1012.1,8.1,127,0.5
2026-02-25 20:00:00,23.9,91,1011.4,9.9,105,0.0
2026-02-25 21:00:00,23.6,94,1010.8,9.5,101,0.0
2026-02-25 22:00:00,23.6,92,1010.3,5.4,111,0.0
2026-02-25 23:00:00,23.6,93,1010.3,3.6,87,0.0
2026-02-26 00:00:00,24.2,92,1010.5,11.1,65,0.2
