timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-24 00:00:00,23.1,91,960.8,2.6,344,0.0
2026-02-24 01:00:00,23.3,92,961.8,1.2,117,0.0
2026-02-24 02:00:00,23.9,85,962.8,2.5,111,0.2
2026-02-24 03:00:00,25.2,77,963.5,4.0,87,0.1
2026-02-24 04:00:00,27.2,65,964.2,6.7,84,0.2
2026-02-24 05:00:00,29.4,51,964.2,7.7,90,0.0
2026-02-24 06:00:00,30.5,45,963.6,7.8,94,0.0
2026-02-24 07:00:00,32.5,38,962.3,8.4,97,0.0
2026-02-24 08:00:00,33.6,34,961.1,7.1,84,0.0
2026-02-24 09:00:00,34.3,32,960.1,8.0,76,0.0
2026-02-24 10:00:00,34.7,31,959.7,8.3,76,0.0
2026-02-24 11:00:00,34.1,32,959.7,5.8,74,0.0
2026-02-24 12:00:00,32.0,36,960.0,4.6,101,0.0
2026-02-24 13:00:00,30.9,39,960.7,3.4,227,0.0
2026-02-24 14:00:00,30.5,42,961.5,1.8,259,0.0
2026-02-24 15:00:00,28.6,51,962.8,5.4,266,0.4
2026-02-24 16:00:00,27.4,61,963.5,9.5,180,0.0
2026-02-24 17:00:00,25.4,77,964.1,11.8,193,0.0
2026-02-24 18:00:00,24.6,74,963.9,9.3,238,0.1
2026-02-24 19:00:00,25.1,70,963.8,5.0,2,0.0
2026-02-24 20:00:00,24.5,73,963.2,1.8,349,0.3
2026-02-24 21:00:00,24.4,73,962.6,0.9,349,0.0
2026-02-24 22:00:00,24.2,74,962.3,0.7,166,0.0
2026-02-24 23:00:00,24.2,72,962.4,2.0,350,0.0
2026-02-25 00:00:00,22.2,89,962.9,3.2,251,0.0
2026-02-25 01:00:00,22.9,82,963.7,1.9,304,0.0
2026-02-25 02:00:00,23.4,79,964.4,5.4,233,0.0
2026-02-25 03:00:00,25.0,73,965.4,4.9,208,0.0
2026-02-25 04:00:00,27.2,62,965.8,6.0,187,0.0
2026-02-25 05:00:00,29.5,51,965.9,6.3,173,0.0
2026-02-25 06:00:00,30.9,44,965.5,6.4,140,0.0
2026-02-25 07:00:00,31.9,41,964.0,5.8,129,0.0
2026-02-25 08:00:00,32.7,37,962.7,6.2,195,0.0
2026-02-25 09:00:00,27.1,58,962.0,19.1,239,0.5
2026-02-25 10:00:00,29.3,44,961.3,9.7,88,0.1
2026-02-25 11:00:00,30.8,40,961.7,3.1,135,0.0
2026-02-25 12:00:00,30.1,45,961.6,6.7,186,0.0
2026-02-25 13:00:00,28.2,53,962.1,7.1,207,0.0
2026-02-25 14:00:00,27.0,58,963.0,6.5,224,0.0
2026-02-25 15:00:00,25.8,69,963.7,4.6,222,0.0
2026-02-25 16:00:00,25.5,77,964.8,0.6,56,0.0
2026-02-25 17:00:00,24.5,78,965.1,8.3,141,0.0
2026-02-25 18:00:00,23.8,83,965.1,10.3,155,0.0
2026-02-25 19:00:00,22.8,89,964.6,6.9,189,0.1
2026-02-25 20:00:00,22.4,91,964.0,4.5,241,0.0
2026-02-25 21:00:00,22.4,93,963.3,0.8,225,0.0
2026-02-25 22:00:00,22.1,95,963.1,0.8,207,0.0
2026-02-25 23:00:00,21.9,96,963.2,0.6,288,0.0
2026-02-26 00:00:00,22.5,90,963.1,1.1,9,0.0
2026-02-26 01:00:00,23.0,87,964.1,1.9,248,0.0
2026-02-26 02:00:00,23.6,84,964.8,1.5,187,0.0
2026-02-26 03:00:00,25.0,76,965.3,1.3,188,0.0
2026-02-26 04:00:00,27.1,66,965.6,2.8,169,0.0
2026-02-26 05:00:00,28.9,57,965.2,3.5,165,0.0
2026-02-26 06:00:00,29.9,53,964.5,2.8,140,0.0
2026-02-26 07:00:00,31.0,48,963.1,2.6,65,0.1
2026-02-26 08:00:00,31.6,42,962.0,5.3,52,0.1
2026-02-26 09:00:00,32.1,39,960.8,2.5,135,0.1
