timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-22 00:00:00,23.5,72,1007.8,1.7,328,0.0
2026-02-22 01:00:00,23.1,73,1008.3,3.7,349,0.0
2026-02-22 02:00:00,23.4,71,1008.7,7.1,324,0.0
2026-02-22 03:00:00,25.4,61,1009.3,5.6,4,0.0
2026-02-22 04:00:00,27.8,47,1009.8,5.2,29,0.0
2026-02-22 05:00:00,30.6,35,1009.8,4.0,21,0.0
2026-02-22 06:00:00,32.3,31,1009.4,0.7,256,0.0
2026-02-22 07:00:00,34.2,29,1008.3,5.1,280,0.0
2026-02-22 08:00:00,33.9,36,1007.0,9.6,283,0.0
2026-02-22 09:00:00,33.8,38,1005.9,10.5,287,0.0
2026-02-22 10:00:00,33.6,36,1005.3,12.3,295,0.0
2026-02-22 11:00:00,33.0,34,1004.8,13.3,306,0.0
2026-02-22 12:00:00,30.5,44,1004.9,10.7,311,0.0
2026-02-22 13:00:00,28.3,54,1005.5,11.2,322,0.0
2026-02-22 14:00:00,26.9,67,1006.0,12.2,326,0.0
2026-02-22 15:00:00,26.5,69,1006.9,13.1,331,0.0
2026-02-22 16:00:00,26.2,69,1007.4,12.9,339,0.0
2026-02-22 17:00:00,26.4,58,1007.7,11.2,348,0.0
2026-02-22 18:00:00,26.0,54,1007.5,8.0,31,0.0
2026-02-22 19:00:00,25.4,54,1007.4,5.3,12,0.0
2026-02-22 20:00:00,25.3,50,1007.2,7.0,337,0.0
2026-02-22 21:00:00,25.4,50,1006.8,11.5,331,0.0
2026-02-22 22:00:00,25.2,51,1007.0,12.5,349,0.0
2026-02-22 23:00:00,24.8,52,1006.8,12.0,344,0.0
2026-02-23 00:00:00,24.6,56,1006.7,10.0,332,0.0
2026-02-23 01:00:00,24.2,63,1007.4,8.8,349,0.0
2026-02-23 02:00:00,23.9,66,1008.4,7.4,6,0.0
2026-02-23 03:00:00,25.3,59,1009.3,5.3,24,0.0
2026-02-23 04:00:00,27.9,46,1009.8,4.9,17,0.0
2026-02-23 05:00:00,30.6,37,1009.9,5.2,354,0.0
2026-02-23 06:00:00,32.5,32,1009.0,4.4,325,0.0
2026-02-23 07:00:00,34.0,29,1008.0,5.0,296,0.0
2026-02-23 08:00:00,33.8,31,1006.9,9.3,285,0.0
2026-02-23 09:00:00,33.0,36,1006.2,12.4,283,0.0
2026-02-23 10:00:00,32.4,36,1005.8,11.9,290,0.0
2026-02-23 11:00:00,31.7,37,1005.9,10.9,297,0.0
2026-02-23 12:00:00,29.9,57,1005.5,12.1,291,0.0
2026-02-23 13:00:00,28.1,64,1006.0,12.2,306,0.0
2026-02-23 14:00:00,27.2,68,1006.5,11.4,319,0.0
2026-02-23 15:00:00,26.7,72,1007.4,10.9,321,0.0
2026-02-23 16:00:00,26.2,75,1008.0,10.7,324,0.0
2026-02-23 17:00:00,25.9,75,1008.3,7.3,351,0.0
2026-02-23 18:00:00,25.7,75,1008.5,5.0,38,0.0
2026-02-23 19:00:00,25.2,72,1008.2,4.7,342,0.0
2026-02-23 20:00:00,24.9,69,1007.8,5.0,341,0.0
2026-02-23 21:00:00,24.4,70,1007.4,4.9,324,0.0
2026-02-23 22:00:00,24.3,74,1007.2,8.7,317,0.0
2026-02-23 23:00:00,24.1,76,1007.5,9.2,343,0.0
2026-02-24 00:00:00,23.7,69,1007.5,8.6,348,0.0
2026-02-24 01:00:00,23.5,70,1008.1,8.7,355,0.0
2026-02-24 02:00:00,23.4,70,1009.2,5.6,7,0.0
2026-02-24 03:00:00,24.9,63,1009.8,4.5,29,0.0
2026-02-24 04:00:00,27.3,53,1010.2,3.7,14,0.0
2026-02-24 05:00:00,30.2,41,1010.3,3.4,335,0.0
2026-02-24 06:00:00,31.8,40,1010.0,6.2,300,0.0
2026-02-24 07:00:00,32.4,42,1009.3,8.6,292,0.0
2026-02-24 08:00:00,32.5,43,1008.3,10.6,289,0.0
2026-02-24 09:00:00,32.5,40,1007.6,12.0,292,0.0
2026-02-24 10:00:00,32.2,38,1007.2,13.4,296,0.0
2026-02-24 11:00:00,31.3,40,1007.2,13.4,299,0.0
2026-02-24 12:00:00,29.5,55,1007.1,12.9,316,0.0
2026-02-24 13:00:00,27.5,68,1007.7,12.5,317,0.0
2026-02-24 14:00:00,26.6,75,1008.6,12.1,319,0.0
2026-02-24 15:00:00,26.3,74,1009.4,10.1,321,0.0
2026-02-24 16:00:00,26.0,74,1010.4,6.1,5,0.0
2026-02-24 17:00:00,25.4,73,1010.8,4.1,23,0.0
2026-02-24 18:00:00,25.3,71,1010.7,3.4,16,0.0
2026-02-24 19:00:00,24.8,71,1010.4,3.3,354,0.0
2026-02-24 20:00:00,24.3,73,1010.1,3.5,336,0.0
2026-02-24 21:00:00,24.1,73,1009.9,6.0,335,0.0
2026-02-24 22:00:00,23.9,75,1009.5,5.7,336,0.0
2026-02-24 23:00:00,23.8,76,1009.5,6.1,348,0.0
2026-02-25 00:00:00,23.5,78,1010.1,6.5,354,0.0
2026-02-25 01:00:00,23.1,78,1010.9,5.3,18,0.0
2026-02-25 02:00:00,23.2,75,1011.8,5.2,29,0.0
2026-02-25 03:00:00,24.9,68,1012.5,4.6,36,0.0
2026-02-25 04:00:00,27.5,57,1013.0,4.2,25,0.0
2026-02-25 05:00:00,30.2,42,1013.0,3.6,351,0.0
2026-02-25 06:00:00,31.3,39,1012.6,4.9,274,0.0
2026-02-25 07:00:00,31.9,41,1011.7,9.4,273,0.0
2026-02-25 08:00:00,31.9,40,1010.9,11.3,279,0.0
2026-02-25 09:00:00,31.5,41,1010.1,12.7,286,0.0
2026-02-25 10:00:00,30.6,48,1010.0,13.5,286,0.0
2026-02-25 11:00:00,29.8,52,1010.1,12.7,293,0.0
2026-02-25 12:00:00,29.0,54,1010.0,11.4,296,0.0
2026-02-25 13:00:00,27.5,63,1010.3,11.3,301,0.0
2026-02-25 14:00:00,26.7,70,1011.1,11.2,303,0.0
2026-02-25 15:00:00,26.3,74,1011.8,10.6,305,0.0
2026-02-25 16:00:00,25.9,76,1012.4,9.4,302,0.0
2026-02-25 17:00:00,25.4,79,1012.7,5.7,323,0.0
2026-02-25 18:00:00,25.0,82,1012.8,2.9,4,0.0
2026-02-25 19:00:00,24.4,85,1012.5,3.0,14,0.0
2026-02-25 20:00:00,23.8,89,1012.1,2.6,16,0.0
2026-02-25 21:00:00,23.3,92,1011.5,3.6,37,0.0
2026-02-25 22:00:00,22.9,93,1011.0,4.9,51,0.0
2026-02-25 23:00:00,22.4,93,1011.0,5.7,53,0.0
2026-02-26 00:00:00,22.2,90,1010.9,5.7,53,0.0
2026-02-26 01:00:00,22.1,88,1011.3,4.4,52,0.0
2026-02-26 02:00:00,22.3,86,1012.2,2.8,27,0.0
2026-02-26 03:00:00,24.4,74,1012.9,2.6,25,0.0
2026-02-26 04:00:00,26.5,68,1013.3,5.2,340,0.0
2026-02-26 05:00:00,27.9,61,1013.1,6.0,314,0.0
2026-02-26 06:00:00,29.1,55,1012.5,7.3,286,0.0
2026-02-26 07:00:00,29.8,53,1011.6,9.7,281,0.0
2026-02-26 08:00:00,29.5,57,1010.5,12.0,284,0.0
2026-02-26 09:00:00,28.9,60,1009.7,13.8,288,0.0
2026-02-26 10:00:00,28.4,61,1009.3,14.0,298,0.0
2026-02-26 11:00:00,27.7,62,1009.1,14.0,301,0.0
2026-02-26 12:00:00,26.9,62,1008.8,12.4,301,0.0
2026-02-26 13:00:00,25.7,67,1009.2,11.5,309,0.0
2026-02-26 14:00:00,25.2,69,1009.7,10.2,311,0.0
2026-02-26 15:00:00,24.9,70,1010.5,8.8,314,0.0
2026-02-26 16:00:00,24.6,71,1011.0,6.4,306,0.0
2026-02-26 17:00:00,24.0,74,1010.9,3.2,304,0.0
2026-02-26 18:00:00,23.5,77,1010.9,2.2,294,0.0
2026-02-26 19:00:00,23.2,78,1010.3,0.8,297,0.0
2026-02-26 20:00:00,22.9,79,1010.1,0.6,326,0.0
2026-02-26 21:00:00,22.3,82,1009.7,2.0,333,0.0
2026-02-26 22:00:00,22.2,83,1009.4,2.8,320,0.0
2026-02-26 23:00:00,22.2,84,1009.3,3.3,324,0.0
2026-02-27 00:00:00,22.1,89,1009.5,1.5,339,0.0
2026-02-27 01:00:00,22.2,89,1010.1,2.2,5,0.0
2026-02-27 02:00:00,22.4,90,1010.9,4.1,23,0.0
2026-02-27 03:00:00,23.5,84,1011.7,4.4,27,0.0
2026-02-27 04:00:00,25.3,73,1012.0,4.9,360,0.0
2026-02-27 05:00:00,27.1,58,1011.9,6.5,328,0.0
2026-02-27 06:00:00,28.4,49,1011.3,6.7,290,0.0
