timestamp,pm25,temperature,humidity,pressure,wind_speed,wind_direction,rainfall,hour,day_of_week,month,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_rolling_mean_6,pm25_rolling_mean_12,pm25_rolling_mean_24
2026-02-26 00:00:00,19.9,22.0,97,1006.6,1.2,51,0.0,0,3,2,37.6,24.8,60.1,51.5,12.0,19.5,41.01666666666667,50.041666666666664,47.13333333333333
2026-02-26 01:00:00,38.4,21.9,97,1007.3,0.4,360,0.0,1,3,2,19.9,36.3,52.6,55.2,20.9,23.8,34.31666666666666,47.40833333333333,47.4625
2026-02-26 02:00:00,22.1,24.3,85,1008.2,3.0,335,0.0,2,3,2,38.4,37.6,34.7,52.0,12.0,21.2,31.95,46.00833333333333,48.19166666666666
2026-02-26 03:00:00,40.9,27.4,66,1008.5,3.5,291,0.0,3,3,2,22.1,19.9,24.8,69.2,23.1,46.3,29.850000000000005,43.51666666666667,48.61249999999999
2026-02-26 04:00:00,23.7,30.0,49,1008.3,3.6,261,0.0,4,3,2,40.9,38.4,36.3,67.9,30.7,26.0,32.53333333333333,41.15833333333333,49.354166666666664
2026-02-26 05:00:00,48.7,32.0,40,1007.9,2.9,240,0.0,5,3,2,23.7,22.1,37.6,58.6,57.1,33.5,30.433333333333334,37.475,49.0625
2026-02-26 06:00:00,39.4,32.4,36,1006.8,2.7,157,0.0,6,3,2,48.7,40.9,19.9,60.1,61.1,63.6,32.28333333333333,36.65,48.712500000000006
2026-02-26 07:00:00,54.5,32.3,39,1005.6,4.3,147,0.0,7,3,2,39.4,23.7,38.4,52.6,51.6,33.4,35.53333333333334,34.925000000000004,47.80833333333333
2026-02-26 08:00:00,45.1,31.0,42,1004.8,8.0,166,0.0,8,3,2,54.5,48.7,22.1,34.7,34.3,52.5,38.21666666666667,35.083333333333336,47.92916666666667
2026-02-26 09:00:00,68.3,31.1,41,1003.6,3.3,158,0.1,9,3,2,45.1,39.4,40.9,24.8,66.3,75.8,42.05,35.95,48.37916666666667
2026-02-26 10:00:00,92.4,31.1,41,1003.3,7.3,170,0.1,10,3,2,68.3,54.5,23.7,36.3,74.3,40.8,46.61666666666667,39.574999999999996,48.462500000000006
2026-02-26 11:00:00,110.6,31.0,38,1003.1,7.6,165,0.0,11,3,2,92.4,45.1,48.7,37.6,87.3,68.9,58.06666666666666,44.25,49.21666666666666
2026-02-26 12:00:00,74.3,28.2,63,1003.3,10.8,169,0.0,12,3,2,110.6,68.3,39.4,19.9,51.5,76.8,68.38333333333334,50.333333333333336,50.1875
2026-02-26 13:00:00,60.6,26.3,77,1003.8,10.9,196,0.0,13,3,2,74.3,92.4,54.5,38.4,55.2,74.6,74.2,54.86666666666667,51.137499999999996
2026-02-26 14:00:00,41.2,25.9,80,1004.8,9.7,211,0.0,14,3,2,60.6,110.6,45.1,22.1,52.0,68.1,75.21666666666667,56.71666666666667,51.36249999999999
2026-02-26 15:00:00,61.8,25.1,87,1005.7,4.7,184,0.0,15,3,2,41.2,74.3,68.3,40.9,69.2,67.4,74.56666666666666,58.30833333333334,50.912499999999994
2026-02-26 16:00:00,78.1,24.7,90,1006.1,4.9,231,0.0,16,3,2,61.8,60.6,92.4,23.7,67.9,54.8,73.48333333333333,60.050000000000004,50.604166666666664
2026-02-26 17:00:00,35.5,24.3,93,1006.2,5.5,253,0.0,17,3,2,78.1,41.2,110.6,48.7,58.6,76.4,71.10000000000001,64.58333333333333,51.02916666666667
2026-02-26 18:00:00,41.4,24.0,96,1006.0,4.9,270,0.0,18,3,2,35.5,61.8,74.3,39.4,60.1,27.5,58.583333333333336,63.48333333333334,50.06666666666667
2026-02-26 19:00:00,23.5,23.8,96,1005.6,5.4,276,0.0,19,3,2,41.4,78.1,60.6,54.5,52.6,47.5,53.1,63.65,49.287499999999994
2026-02-26 20:00:00,29.6,23.4,97,1005.0,4.8,301,0.0,20,3,2,23.5,35.5,41.2,45.1,34.7,19.5,46.916666666666664,61.06666666666666,48.074999999999996
2026-02-26 21:00:00,35.5,23.1,97,1004.8,4.7,270,0.0,21,3,2,29.6,41.4,61.8,68.3,24.8,15.3,44.98333333333333,59.775000000000006,47.862500000000004
2026-02-26 22:00:00,20.6,22.7,98,1004.6,1.8,354,0.0,22,3,2,35.5,23.5,78.1,92.4,36.3,28.2,40.6,57.041666666666664,48.30833333333334
2026-02-26 23:00:00,19.2,22.2,98,1004.4,1.9,151,0.0,23,3,2,20.6,29.6,35.5,110.6,37.6,12.0,31.016666666666666,51.05833333333334,47.65416666666666
2026-02-27 00:00:00,13.9,22.6,100,1004.4,0.6,124,0.0,0,4,2,19.2,35.5,41.4,74.3,19.9,12.0,28.3,43.44166666666666,46.887499999999996
2026-02-27 01:00:00,25.9,22.3,100,1005.2,0.6,326,0.0,1,4,2,13.9,20.6,23.5,60.6,38.4,20.9,23.716666666666665,38.40833333333334,46.63750000000001
2026-02-27 02:00:00,15.7,23.4,97,1005.9,1.5,216,0.0,2,4,2,25.9,19.2,29.6,41.2,22.1,12.0,24.116666666666664,35.516666666666666,46.11666666666667
2026-02-27 03:00:00,31.6,25.9,83,1006.6,2.3,241,0.0,3,4,2,15.7,13.9,35.5,61.8,40.9,23.1,21.8,33.391666666666666,45.849999999999994
2026-02-27 04:00:00,38.3,28.7,64,1007.0,4.3,208,0.0,4,4,2,31.6,25.9,20.6,78.1,23.7,30.7,21.150000000000002,30.875,45.4625
2026-02-27 05:00:00,20.6,30.6,53,1006.6,5.4,195,0.0,5,4,2,38.3,15.7,19.2,35.5,48.7,57.1,24.100000000000005,27.558333333333334,46.07083333333333
2026-02-27 06:00:00,44.7,31.3,49,1005.7,6.5,180,0.0,6,4,2,20.6,31.6,13.9,41.4,39.4,61.1,24.333333333333332,26.316666666666666,44.9
2026-02-27 07:00:00,52.8,31.1,53,1004.7,9.3,162,0.1,7,4,2,44.7,38.3,25.9,23.5,54.5,51.6,29.46666666666667,26.59166666666667,45.12083333333334
2026-02-27 08:00:00,30.1,30.4,56,1003.6,12.0,158,0.1,8,4,2,52.8,20.6,15.7,29.6,45.1,34.3,33.949999999999996,29.03333333333333,45.050000000000004
2026-02-27 09:00:00,27.7,30.2,54,1002.5,14.3,165,0.0,9,4,2,30.1,44.7,31.6,35.5,68.3,66.3,36.35,29.075,44.42499999999999
2026-02-27 10:00:00,45.4,29.3,55,1002.5,13.3,177,0.0,10,4,2,27.7,52.8,38.3,20.6,92.4,74.3,35.7,28.424999999999997,42.73333333333333
2026-02-27 11:00:00,55.3,29.0,59,1002.1,13.0,174,0.0,11,4,2,45.4,30.1,20.6,19.2,110.6,87.3,36.88333333333333,30.491666666666664,40.775
2026-02-27 12:00:00,46.0,27.4,70,1002.3,11.6,184,0.0,12,4,2,55.3,27.7,44.7,13.9,74.3,51.5,42.666666666666664,33.5,38.47083333333333
2026-02-27 13:00:00,81.3,26.1,78,1003.2,8.4,190,0.0,13,4,2,46.0,45.4,52.8,25.9,60.6,55.2,42.883333333333326,36.175,37.291666666666664
2026-02-27 14:00:00,57.8,25.6,80,1003.8,6.5,199,0.0,14,4,2,81.3,55.3,30.1,15.7,41.2,52.0,47.63333333333333,40.791666666666664,38.15416666666667
2026-02-27 15:00:00,75.2,25.4,84,1004.6,8.2,221,0.0,15,4,2,57.8,46.0,27.7,31.6,61.8,69.2,52.25,44.300000000000004,38.84583333333333
2026-02-27 16:00:00,65.4,24.9,88,1004.8,6.1,240,0.0,16,4,2,75.2,81.3,45.4,38.3,78.1,67.9,60.166666666666664,47.93333333333334,39.40416666666667
2026-02-27 17:00:00,63.0,24.3,90,1004.8,5.2,248,0.0,17,4,2,65.4,57.8,55.3,20.6,35.5,58.6,63.5,50.19166666666667,38.875
2026-02-27 18:00:00,22.7,23.9,92,1004.6,5.4,264,0.0,18,4,2,63.0,75.2,46.0,44.7,41.4,60.1,64.78333333333333,53.725,40.020833333333336
2026-02-27 19:00:00,49.1,23.7,93,1004.2,4.8,255,0.0,19,4,2,22.7,65.4,81.3,52.8,23.5,52.6,60.9,51.89166666666666,39.24166666666667
2026-02-27 20:00:00,31.8,23.6,94,1003.6,5.0,255,0.0,20,4,2,49.1,63.0,57.8,30.1,29.6,34.7,55.53333333333333,51.583333333333336,40.30833333333333
2026-02-27 21:00:00,12.0,23.4,95,1003.1,6.1,258,0.0,21,4,2,31.8,22.7,75.2,27.7,35.5,24.8,51.199999999999996,51.725,40.4
2026-02-27 22:00:00,12.0,23.1,95,1002.9,5.4,249,0.0,22,4,2,12.0,49.1,65.4,45.4,20.6,36.3,40.666666666666664,50.416666666666664,39.420833333333334
2026-02-27 23:00:00,12.0,22.6,95,1003.0,4.6,225,0.0,23,4,2,12.0,31.8,63.0,55.3,19.2,37.6,31.76666666666667,47.63333333333333,39.0625
2026-02-28 00:00:00,12.0,22.2,97,1003.3,4.4,218,0.0,0,5,2,12.0,12.0,22.7,46.0,13.9,19.9,23.266666666666666,44.025000000000006,38.7625
2026-02-28 01:00:00,18.7,22.6,96,1004.3,6.5,222,0.0,1,5,2,12.0,12.0,49.1,81.3,25.9,38.4,21.483333333333334,41.19166666666667,38.68333333333334
2026-02-28 02:00:00,28.2,24.5,87,1005.4,6.9,240,0.0,2,5,2,18.7,12.0,31.8,57.8,15.7,22.1,16.416666666666668,35.975,38.38333333333333
2026-02-28 03:00:00,13.6,27.1,71,1006.2,7.3,230,0.0,3,5,2,28.2,12.0,12.0,75.2,31.6,40.9,15.816666666666668,33.50833333333333,38.90416666666667
2026-02-28 04:00:00,28.0,29.4,58,1006.6,7.7,217,0.0,4,5,2,13.6,18.7,12.0,65.4,38.3,23.7,16.083333333333332,28.375,38.15416666666667
2026-02-28 05:00:00,26.9,31.1,53,1006.3,8.3,202,0.0,5,5,2,28.0,28.2,12.0,63.0,20.6,48.7,18.75,25.258333333333336,37.725
2026-02-28 06:00:00,36.2,31.8,50,1005.3,9.4,185,0.0,6,5,2,26.9,13.6,12.0,22.7,44.7,39.4,21.233333333333334,22.25,37.987500000000004
2026-02-28 07:00:00,50.2,31.4,52,1004.2,10.8,177,0.1,7,5,2,36.2,28.0,18.7,49.1,52.8,54.5,25.266666666666666,23.375,37.63333333333333
2026-02-28 08:00:00,35.4,30.8,55,1003.3,14.8,174,0.7,8,5,2,50.2,26.9,28.2,31.8,30.1,45.1,30.516666666666666,23.466666666666665,37.525
2026-02-28 09:00:00,18.8,30.0,60,1002.4,16.6,178,0.0,9,5,2,35.4,36.2,13.6,12.0,27.7,68.3,31.71666666666667,23.766666666666666,37.74583333333333
2026-02-28 10:00:00,52.4,29.1,61,1002.5,17.2,185,0.0,10,5,2,18.8,50.2,28.0,12.0,45.4,92.4,32.583333333333336,24.333333333333332,37.375
2026-02-28 11:00:00,66.4,28.2,66,1002.8,15.8,188,0.0,11,5,2,52.4,35.4,26.9,12.0,55.3,110.6,36.65,27.7,37.666666666666664
2026-02-28 12:00:00,27.2,26.8,74,1003.3,15.3,210,0.0,12,5,2,66.4,18.8,36.2,12.0,46.0,74.3,43.23333333333333,32.233333333333334,38.12916666666667
2026-02-28 13:00:00,62.3,25.9,81,1003.9,10.7,210,0.0,13,5,2,27.2,52.4,50.2,18.7,81.3,60.6,41.733333333333334,33.5,37.34583333333334
2026-02-28 14:00:00,51.1,25.7,82,1004.7,9.8,212,0.0,14,5,2,62.3,66.4,35.4,28.2,57.8,41.2,43.75,37.13333333333333,36.55416666666667
2026-02-28 15:00:00,71.5,25.4,83,1005.2,9.6,229,0.0,15,5,2,51.1,27.2,18.8,13.6,75.2,61.8,46.366666666666674,39.04166666666667,36.275
2026-02-28 16:00:00,45.0,24.9,88,1005.3,8.5,234,0.0,16,5,2,71.5,62.3,52.4,28.0,65.4,78.1,55.15,43.86666666666667,36.12083333333334
2026-02-28 17:00:00,45.8,24.5,91,1005.5,7.5,222,0.0,17,5,2,45.0,51.1,66.4,26.9,63.0,35.5,53.916666666666664,45.28333333333333,35.270833333333336
2026-02-28 18:00:00,14.1,24.3,95,1005.1,8.1,225,0.0,18,5,2,45.8,71.5,27.2,36.2,22.7,41.4,50.48333333333333,46.85833333333334,34.55416666666667
2026-02-28 19:00:00,29.3,24.1,96,1004.8,8.2,229,0.0,19,5,2,14.1,45.0,62.3,50.2,49.1,23.5,48.300000000000004,45.01666666666666,34.19583333333333
2026-02-28 20:00:00,28.8,23.7,96,1004.2,9.1,232,0.0,20,5,2,29.3,45.8,51.1,35.4,31.8,29.6,42.800000000000004,43.275,33.37083333333333
2026-02-28 21:00:00,26.7,23.4,94,1003.8,8.7,236,0.0,21,5,2,28.8,14.1,71.5,18.8,12.0,35.5,39.083333333333336,42.725,33.24583333333333
2026-02-28 22:00:00,12.0,23.1,93,1003.5,8.3,229,0.0,22,5,2,26.7,29.3,45.0,52.4,12.0,20.6,31.616666666666664,43.38333333333333,33.85833333333333
2026-02-28 23:00:00,12.0,22.7,93,1003.5,6.6,225,0.0,23,5,2,12.0,28.8,45.8,66.4,12.0,19.2,26.116666666666664,40.01666666666667,33.85833333333333
2026-03-01 00:00:00,12.0,22.2,95,1003.7,4.6,219,0.0,0,6,3,12.0,26.7,14.1,27.2,12.0,13.9,20.483333333333334,35.483333333333334,33.85833333333333
2026-03-01 01:00:00,12.0,22.2,94,1004.6,4.0,231,0.0,1,6,3,12.0,12.0,29.3,62.3,18.7,25.9,20.133333333333336,34.21666666666667,33.85833333333333
