timestamp,pm25,temperature,humidity,pressure,wind_speed,wind_direction,rainfall,hour,day_of_week,month,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_rolling_mean_6,pm25_rolling_mean_12,pm25_rolling_mean_24
2026-02-26 00:00:00,12.0,16.2,63,962.3,5.8,20,0.0,0,3,2,12.0,14.2,21.3,91.6,12.5,25.0,18.03333333333333,44.21666666666667,44.875
2026-02-26 01:00:00,30.7,15.9,64,962.3,4.3,33,0.0,1,3,2,12.0,12.0,22.5,96.6,12.0,12.0,16.48333333333333,37.583333333333336,44.854166666666664
2026-02-26 02:00:00,12.0,16.4,64,962.7,4.1,45,0.0,2,3,2,30.7,12.0,26.2,71.8,42.4,12.0,17.849999999999998,32.09166666666667,45.633333333333326
2026-02-26 03:00:00,36.5,19.3,51,963.7,4.6,59,0.0,3,3,2,12.0,12.0,14.2,64.5,12.0,12.0,15.483333333333334,27.108333333333334,44.36666666666667
2026-02-26 04:00:00,40.0,22.7,39,964.5,3.6,139,0.0,4,3,2,36.5,30.7,12.0,62.0,29.3,33.1,19.2,24.775000000000002,45.387499999999996
2026-02-26 05:00:00,45.5,25.3,29,964.6,5.6,163,0.0,5,3,2,40.0,12.0,12.0,35.9,36.3,34.4,23.866666666666664,22.941666666666666,45.833333333333336
2026-02-26 06:00:00,43.5,27.2,26,964.6,7.6,188,0.0,6,3,2,45.5,36.5,12.0,21.3,66.2,55.3,29.45,23.741666666666664,46.21666666666666
2026-02-26 07:00:00,41.3,28.6,26,963.9,7.6,208,0.0,7,3,2,43.5,40.0,30.7,22.5,67.2,64.2,34.699999999999996,25.591666666666665,45.270833333333336
2026-02-26 08:00:00,58.4,29.8,21,963.0,7.1,249,0.0,8,3,2,41.3,45.5,12.0,26.2,62.7,69.2,36.46666666666667,27.15833333333333,44.19166666666666
2026-02-26 09:00:00,44.7,30.1,18,962.0,11.0,289,0.0,9,3,2,58.4,43.5,36.5,14.2,69.6,65.0,44.199999999999996,29.841666666666665,44.012499999999996
2026-02-26 10:00:00,52.8,29.6,20,961.5,11.6,298,0.0,10,3,2,44.7,41.3,40.0,12.0,85.4,68.7,45.56666666666667,32.38333333333333,42.974999999999994
2026-02-26 11:00:00,82.0,29.3,21,961.0,6.1,304,0.0,11,3,2,52.8,58.4,45.5,12.0,50.8,68.9,47.699999999999996,35.78333333333333,41.61666666666667
2026-02-26 12:00:00,80.6,28.8,23,960.4,3.5,24,0.0,12,3,2,82.0,44.7,43.5,12.0,91.6,111.2,53.78333333333334,41.61666666666667,42.916666666666664
2026-02-26 13:00:00,89.6,26.0,30,959.9,4.6,59,0.0,13,3,2,80.6,52.8,41.3,30.7,96.6,81.3,59.96666666666667,47.333333333333336,42.458333333333336
2026-02-26 14:00:00,73.6,23.7,42,960.0,3.7,76,0.0,14,3,2,89.6,82.0,58.4,12.0,71.8,76.3,68.01666666666667,52.24166666666667,42.166666666666664
2026-02-26 15:00:00,78.9,22.3,48,960.5,2.7,58,0.0,15,3,2,73.6,80.6,44.7,36.5,64.5,65.5,70.55,57.375,42.24166666666667
2026-02-26 16:00:00,77.0,21.1,51,960.7,3.1,54,0.0,16,3,2,78.9,89.6,52.8,40.0,62.0,90.3,76.25,60.90833333333333,42.84166666666667
2026-02-26 17:00:00,46.0,21.2,41,960.7,2.6,16,0.0,17,3,2,77.0,73.6,82.0,45.5,35.9,54.5,80.28333333333335,63.99166666666667,43.46666666666667
2026-02-26 18:00:00,29.0,20.0,48,960.5,7.6,38,0.0,18,3,2,46.0,78.9,80.6,43.5,21.3,22.2,74.28333333333335,64.03333333333333,43.887499999999996
2026-02-26 19:00:00,30.1,19.1,51,959.9,5.7,62,0.0,19,3,2,29.0,77.0,89.6,41.3,22.5,37.4,65.68333333333334,62.824999999999996,44.208333333333336
2026-02-26 20:00:00,26.7,18.7,50,959.8,6.1,43,0.0,20,3,2,30.1,46.0,73.6,58.4,26.2,36.8,55.76666666666666,61.89166666666667,44.525000000000006
2026-02-26 21:00:00,41.4,17.9,53,959.2,4.6,42,0.0,21,3,2,26.7,29.0,78.9,44.7,14.2,14.2,47.949999999999996,59.25,44.54583333333334
2026-02-26 22:00:00,12.0,17.8,50,959.0,4.9,36,0.0,22,3,2,41.4,30.1,77.0,52.8,12.0,19.9,41.699999999999996,58.974999999999994,45.67916666666667
2026-02-26 23:00:00,12.0,17.3,53,958.5,4.7,32,0.0,23,3,2,12.0,26.7,46.0,82.0,12.0,12.0,30.866666666666664,55.574999999999996,45.67916666666667
2026-02-27 00:00:00,14.9,17.4,56,958.8,2.9,112,0.0,0,4,2,12.0,41.4,29.0,80.6,12.0,12.5,25.2,49.74166666666667,45.67916666666667
2026-02-27 01:00:00,16.8,17.1,58,959.2,2.8,130,0.0,1,4,2,14.9,12.0,30.1,89.6,30.7,12.0,22.849999999999998,44.26666666666667,45.800000000000004
2026-02-27 02:00:00,23.9,17.5,59,959.9,1.6,90,0.0,2,4,2,16.8,12.0,26.7,73.6,12.0,42.4,20.633333333333336,38.199999999999996,45.22083333333333
2026-02-27 03:00:00,39.3,20.2,47,961.1,0.6,326,0.0,3,4,2,23.9,14.9,41.4,78.9,36.5,12.0,20.166666666666668,34.05833333333333,45.71666666666667
2026-02-27 04:00:00,53.9,23.5,41,962.2,3.4,174,0.0,4,4,2,39.3,16.8,12.0,77.0,40.0,29.3,19.816666666666666,30.75833333333333,45.833333333333336
2026-02-27 05:00:00,41.1,26.0,37,962.3,4.3,180,0.0,5,4,2,53.9,23.9,12.0,46.0,45.5,36.3,26.8,28.833333333333332,46.412499999999994
2026-02-27 06:00:00,47.2,28.1,32,962.2,5.4,220,0.0,6,4,2,41.1,39.3,14.9,29.0,43.5,66.2,31.650000000000002,28.425,46.229166666666664
2026-02-27 07:00:00,42.7,30.2,23,961.7,6.7,236,0.0,7,4,2,47.2,53.9,16.8,30.1,41.3,67.2,37.03333333333333,29.941666666666666,46.38333333333333
2026-02-27 08:00:00,57.5,31.3,18,960.9,9.8,252,0.0,8,4,2,42.7,41.1,23.9,26.7,58.4,62.7,41.35,30.99166666666667,46.44166666666666
2026-02-27 09:00:00,46.5,30.9,18,959.7,11.0,259,0.0,9,4,2,57.5,47.2,39.3,41.4,44.7,69.6,46.949999999999996,33.55833333333334,46.40416666666666
2026-02-27 10:00:00,63.7,30.2,20,959.1,9.4,262,0.0,10,4,2,46.5,42.7,53.9,12.0,52.8,85.4,48.15,33.983333333333334,46.479166666666664
2026-02-27 11:00:00,79.2,30.1,20,958.8,8.9,252,0.0,11,4,2,63.7,57.5,41.1,12.0,82.0,50.8,49.78333333333334,38.291666666666664,46.93333333333333
2026-02-27 12:00:00,76.4,29.3,24,958.2,6.9,173,0.0,12,4,2,79.2,46.5,47.2,14.9,80.6,91.6,56.13333333333333,43.89166666666667,46.81666666666666
2026-02-27 13:00:00,66.2,26.4,36,958.1,5.6,140,0.0,13,4,2,76.4,63.7,42.7,16.8,89.6,96.6,61.0,49.01666666666667,46.64166666666667
2026-02-27 14:00:00,58.2,25.2,41,958.3,4.4,83,0.0,14,4,2,66.2,79.2,57.5,23.9,73.6,71.8,64.91666666666667,53.13333333333333,45.666666666666664
2026-02-27 15:00:00,56.8,23.6,48,958.8,3.8,79,0.0,15,4,2,58.2,76.4,46.5,39.3,78.9,64.5,65.03333333333335,55.99166666666667,45.025
2026-02-27 16:00:00,63.2,23.3,51,959.2,4.2,54,0.0,16,4,2,56.8,66.2,63.7,53.9,77.0,62.0,66.75000000000001,57.449999999999996,44.104166666666664
2026-02-27 17:00:00,69.0,22.0,61,958.9,1.6,27,0.0,17,4,2,63.2,58.2,79.2,41.1,46.0,35.9,66.66666666666667,58.225,43.52916666666667
2026-02-27 18:00:00,69.6,23.2,53,959.3,1.0,121,0.0,18,4,2,69.0,56.8,76.4,47.2,29.0,21.3,64.96666666666667,60.550000000000004,44.487500000000004
2026-02-27 19:00:00,20.0,22.6,49,959.1,11.0,208,0.0,19,4,2,69.6,63.2,66.2,42.7,30.1,22.5,63.833333333333336,62.416666666666664,46.17916666666667
2026-02-27 20:00:00,21.6,21.0,64,958.7,3.4,177,0.0,20,4,2,20.0,69.0,58.2,57.5,26.7,26.2,56.133333333333326,60.525000000000006,45.75833333333333
2026-02-27 21:00:00,12.0,20.7,61,958.3,3.8,180,0.0,21,4,2,21.6,69.6,56.8,46.5,41.4,14.2,50.03333333333333,57.53333333333334,45.54583333333334
2026-02-27 22:00:00,26.6,20.1,62,958.1,6.0,185,0.0,22,4,2,12.0,20.0,63.2,63.7,12.0,12.0,42.56666666666666,54.65833333333334,44.32083333333333
2026-02-27 23:00:00,26.0,19.3,62,957.9,5.0,285,0.0,23,4,2,26.6,21.6,69.0,79.2,12.0,12.0,36.46666666666667,51.56666666666666,44.92916666666667
2026-02-28 00:00:00,12.0,21.2,52,958.2,9.2,268,0.0,0,5,2,26.0,12.0,69.6,76.4,14.9,12.0,29.3,47.133333333333326,45.512499999999996
2026-02-28 01:00:00,12.0,21.0,51,958.7,8.6,272,0.0,1,5,2,12.0,26.6,20.0,66.2,16.8,30.7,19.7,41.766666666666666,45.39166666666667
2026-02-28 02:00:00,12.0,21.1,51,959.6,8.8,281,0.0,2,5,2,12.0,26.0,21.6,58.2,23.9,12.0,18.366666666666667,37.25,45.19166666666666
2026-02-28 03:00:00,13.5,22.1,49,960.6,8.6,292,0.0,3,5,2,12.0,12.0,12.0,56.8,39.3,36.5,16.766666666666666,33.4,44.69583333333333
2026-02-28 04:00:00,42.4,23.6,44,961.5,6.7,270,0.0,4,5,2,13.5,12.0,26.6,63.2,53.9,40.0,17.016666666666666,29.791666666666668,43.62083333333334
2026-02-28 05:00:00,35.4,25.0,41,961.6,7.1,263,0.0,5,5,2,42.4,12.0,26.0,69.0,41.1,45.5,19.650000000000002,28.058333333333334,43.14166666666667
