timestamp,pm25,temperature,humidity,pressure,wind_speed,wind_direction,rainfall,hour,day_of_week,month,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_rolling_mean_6,pm25_rolling_mean_12,pm25_rolling_mean_24
2026-02-27 00:00:00,31.21,15.0,67,967.4,7.4,7,0.0,0,4,2,28.69,10.35,49.47,39.75,53.43,7.63,24.313333333333333,32.04083333333333,35.94
2026-02-27 01:00:00,28.87,14.2,68,967.6,6.8,360,0.0,1,4,2,31.21,16.9,21.54,32.01,60.41,5.58,21.27,31.329166666666666,35.01416666666667
2026-02-27 02:00:00,28.12,15.2,61,968.5,7.6,360,0.0,2,4,2,28.87,28.69,18.93,18.43,50.6,7.33,22.49166666666667,31.0675,33.7
2026-02-27 03:00:00,36.98,19.3,48,969.8,9.4,343,0.0,3,4,2,28.12,31.21,10.35,39.34,39.2,6.31,24.023333333333337,31.875,32.763333333333335
2026-02-27 04:00:00,21.42,22.9,40,970.8,7.7,309,0.0,4,4,2,36.98,28.87,16.9,44.32,39.42,12.27,28.46166666666667,31.67833333333333,32.670833333333334
2026-02-27 05:00:00,16.7,25.4,35,970.9,9.7,312,0.0,5,4,2,21.42,28.12,28.69,64.76,33.09,14.3,29.215000000000003,29.77,31.920833333333334
2026-02-27 06:00:00,9.15,26.3,33,970.8,11.6,312,0.0,6,4,2,16.7,36.98,31.21,49.47,39.94,12.08,27.21666666666667,25.765,31.237916666666667
2026-02-27 07:00:00,14.68,27.5,27,970.4,12.8,302,0.0,7,4,2,9.15,21.42,28.87,21.54,41.38,13.61,23.540000000000003,22.405,29.955000000000002
2026-02-27 08:00:00,11.67,27.7,27,969.6,13.7,300,0.0,8,4,2,14.68,16.7,28.12,18.93,44.96,18.97,21.175,21.833333333333332,28.842499999999998
2026-02-27 09:00:00,8.16,27.6,28,968.7,14.7,299,0.0,9,4,2,11.67,9.15,36.98,10.35,24.41,33.07,18.433333333333334,21.228333333333335,27.455416666666668
2026-02-27 10:00:00,5.13,27.0,31,968.4,14.4,301,0.0,10,4,2,8.16,14.68,21.42,16.9,23.65,34.18,13.63,21.045833333333334,26.778333333333336
2026-02-27 11:00:00,4.73,26.2,33,968.0,13.4,298,0.0,11,4,2,5.13,11.67,16.7,28.69,27.58,16.41,10.915,20.065,26.006666666666664
2026-02-27 12:00:00,8.25,24.1,48,967.6,10.6,289,0.0,12,4,2,4.73,8.16,9.15,31.21,39.75,16.4,8.92,18.068333333333335,25.054583333333337
2026-02-27 13:00:00,13.99,21.3,61,967.5,8.2,319,0.0,13,4,2,8.25,5.13,14.68,28.87,32.01,16.91,8.77,16.155,23.742083333333337
2026-02-27 14:00:00,20.33,19.8,69,968.0,8.9,6,0.0,14,4,2,13.99,4.73,11.67,28.12,18.43,18.48,8.655,14.915,22.991250000000004
2026-02-27 15:00:00,15.25,19.6,63,968.5,11.1,12,0.0,15,4,2,20.33,8.25,8.16,36.98,39.34,0.0,10.098333333333334,14.265833333333333,23.070416666666663
2026-02-27 16:00:00,21.02,19.7,57,969.0,10.0,6,0.0,16,4,2,15.25,13.99,5.13,21.42,44.32,81.2,11.280000000000001,12.455,22.066666666666663
