timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-24 00:00:00,16.7,83,1005.8,3.4,155,0.0
2026-02-24 01:00:00,16.8,81,1006.4,4.6,135,0.0
2026-02-24 02:00:00,18.9,73,1007.4,4.8,132,0.0
2026-02-24 03:00:00,21.5,63,1008.0,3.2,74,0.0
2026-02-24 04:00:00,23.4,58,1008.2,4.4,35,0.0
2026-02-24 05:00:00,25.5,51,1007.5,7.3,36,0.0
2026-02-24 06:00:00,26.5,48,1006.7,9.5,54,0.0
2026-02-24 07:00:00,27.5,43,1005.0,11.3,57,0.0
2026-02-24 08:00:00,27.6,42,1003.8,10.4,67,0.0
2026-02-24 09:00:00,27.7,40,1003.1,8.4,81,0.0
2026-02-24 10:00:00,27.6,40,1002.4,7.2,91,0.0
2026-02-24 11:00:00,26.6,44,1002.5,4.3,95,0.0
2026-02-24 12:00:00,24.5,60,1002.5,1.3,135,0.0
2026-02-24 13:00:00,23.4,65,1003.2,0.8,207,0.0
2026-02-24 14:00:00,21.7,65,1004.4,2.8,230,0.1
2026-02-24 15:00:00,20.1,78,1005.6,6.3,200,0.8
2026-02-24 16:00:00,19.5,87,1005.5,7.5,191,0.0
2026-02-24 17:00:00,18.5,83,1006.1,14.2,159,0.0
2026-02-24 18:00:00,18.1,84,1005.6,11.4,175,0.0
2026-02-24 19:00:00,18.0,85,1005.1,7.6,176,0.0
2026-02-24 20:00:00,17.6,90,1004.8,2.4,163,0.0
2026-02-24 21:00:00,16.5,91,1005.9,7.9,215,5.2
2026-02-24 22:00:00,16.0,92,1005.0,7.7,181,0.5
2026-02-24 23:00:00,16.2,92,1005.2,4.0,153,0.0
2026-02-25 00:00:00,16.7,85,1005.7,3.4,122,0.1
2026-02-25 01:00:00,16.8,90,1006.5,6.9,189,0.0
2026-02-25 02:00:00,18.6,82,1006.9,5.3,162,0.0
2026-02-25 03:00:00,22.1,67,1007.5,0.9,79,0.0
2026-02-25 04:00:00,24.9,52,1007.5,2.8,11,0.0
2026-02-25 05:00:00,26.2,48,1006.5,5.8,356,0.0
2026-02-25 06:00:00,27.0,45,1005.5,7.5,300,0.0
2026-02-25 07:00:00,26.6,50,1004.2,9.5,237,0.0
2026-02-25 08:00:00,27.8,41,1003.1,9.4,267,0.0
2026-02-25 09:00:00,27.5,42,1002.5,9.4,269,0.0
2026-02-25 10:00:00,27.2,42,1001.9,9.8,276,0.0
2026-02-25 11:00:00,25.9,49,1002.0,8.0,286,0.0
2026-02-25 12:00:00,23.4,66,1002.4,4.2,290,0.0
2026-02-25 13:00:00,22.7,66,1003.1,3.3,248,0.0
2026-02-25 14:00:00,21.4,69,1004.1,6.4,205,0.0
2026-02-25 15:00:00,20.4,70,1004.8,6.1,208,0.0
2026-02-25 16:00:00,20.1,69,1005.1,6.7,216,0.0
2026-02-25 17:00:00,19.9,69,1005.1,6.7,200,0.0
2026-02-25 18:00:00,19.0,80,1005.0,8.6,192,0.0
2026-02-25 19:00:00,19.3,76,1004.5,8.5,204,0.0
2026-02-25 20:00:00,18.6,80,1004.3,3.5,195,0.0
2026-02-25 21:00:00,18.1,80,1004.3,3.2,177,0.0
2026-02-25 22:00:00,17.7,78,1003.8,4.7,173,0.0
2026-02-25 23:00:00,17.2,76,1004.0,6.7,177,0.0
2026-02-26 00:00:00,17.1,79,1004.6,0.6,162,0.0
2026-02-26 01:00:00,17.4,79,1005.9,5.1,107,0.0
2026-02-26 02:00:00,18.9,75,1006.4,6.1,156,0.0
2026-02-26 03:00:00,21.7,64,1006.9,3.8,115,0.0
2026-02-26 04:00:00,24.0,56,1006.6,5.5,63,0.0
2026-02-26 05:00:00,25.6,50,1005.8,5.7,41,0.0
2026-02-26 06:00:00,26.8,45,1004.6,4.6,9,0.0
2026-02-26 07:00:00,27.9,40,1003.0,4.9,321,0.0
2026-02-26 08:00:00,28.1,38,1001.6,6.9,290,0.0
2026-02-26 09:00:00,27.9,36,1000.8,9.8,278,0.0
2026-02-26 10:00:00,27.2,35,1000.4,8.7,288,0.0
2026-02-26 11:00:00,25.7,44,1000.2,6.3,323,0.0
2026-02-26 12:00:00,24.2,51,1000.7,5.5,343,0.0
2026-02-26 13:00:00,22.9,65,1001.3,3.5,348,0.0
2026-02-26 14:00:00,22.7,64,1002.5,0.4,180,0.0
2026-02-26 15:00:00,21.0,63,1002.9,4.9,172,0.0
2026-02-26 16:00:00,19.5,69,1002.8,5.4,184,0.0
2026-02-26 17:00:00,18.9,72,1002.5,6.3,178,0.0
2026-02-26 18:00:00,19.2,72,1002.5,5.4,186,0.0
2026-02-26 19:00:00,19.6,69,1002.2,4.9,190,0.0
2026-02-26 20:00:00,19.8,67,1001.8,5.7,198,0.0
2026-02-26 21:00:00,19.5,70,1001.8,3.6,198,0.0
2026-02-26 22:00:00,18.9,73,1001.6,1.4,140,0.0
2026-02-26 23:00:00,18.2,70,1002.0,4.0,129,0.0
2026-02-27 00:00:00,17.4,79,1002.3,4.2,126,0.0
2026-02-27 01:00:00,17.6,81,1003.2,3.1,130,0.0
2026-02-27 02:00:00,19.1,75,1004.1,2.3,148,0.0
2026-02-27 03:00:00,22.0,63,1004.5,3.6,131,0.0
2026-02-27 04:00:00,24.2,54,1004.5,6.2,38,0.0
2026-02-27 05:00:00,25.5,51,1003.9,6.1,47,0.0
2026-02-27 06:00:00,26.5,46,1003.0,4.9,17,0.0
2026-02-27 07:00:00,27.2,40,1001.8,10.4,296,0.0
2026-02-27 08:00:00,26.5,37,1000.6,9.8,275,0.0
2026-02-27 09:00:00,26.9,35,999.8,5.9,268,0.0
2026-02-27 10:00:00,26.7,37,999.4,8.6,260,0.0
2026-02-27 11:00:00,25.4,43,999.5,4.8,307,0.0
2026-02-27 12:00:00,24.2,47,1000.0,5.0,296,0.0
2026-02-27 13:00:00,21.1,62,1001.2,11.6,161,0.1
2026-02-27 14:00:00,19.1,79,1001.8,8.8,139,0.0
2026-02-27 15:00:00,18.6,79,1002.1,8.3,180,0.0
2026-02-27 16:00:00,18.4,80,1001.8,7.7,181,0.0
2026-02-27 17:00:00,17.9,83,1001.6,5.9,162,0.0
2026-02-27 18:00:00,18.6,87,1001.7,3.9,137,0.0
2026-02-27 19:00:00,18.0,89,1001.3,6.5,138,0.0
2026-02-27 20:00:00,17.3,91,1000.6,4.2,137,0.0
2026-02-27 21:00:00,16.6,94,1000.4,4.6,126,0.0
2026-02-27 22:00:00,16.2,98,1000.1,5.7,125,0.0
2026-02-27 23:00:00,15.9,97,1000.4,6.2,136,0.0
2026-02-28 00:00:00,16.1,83,1000.9,4.2,175,0.0
2026-02-28 01:00:00,17.0,83,1002.2,2.7,23,0.0
2026-02-28 02:00:00,18.0,88,1003.2,4.6,59,0.0
2026-02-28 03:00:00,19.6,83,1003.9,7.1,69,0.1
2026-02-28 04:00:00,21.7,73,1003.9,7.6,65,0.0
2026-02-28 05:00:00,23.6,64,1003.4,8.1,58,0.0
2026-02-28 06:00:00,24.4,59,1002.5,9.2,40,0.0
2026-02-28 07:00:00,25.6,52,1001.0,7.1,49,0.0
2026-02-28 08:00:00,25.8,51,1000.2,1.9,253,0.0
2026-02-28 09:00:00,24.7,53,999.9,2.5,360,0.1
2026-02-28 10:00:00,24.9,52,999.3,2.1,52,0.0
2026-02-28 11:00:00,24.2,55,999.5,3.5,81,0.0
2026-02-28 12:00:00,22.9,62,1000.4,8.0,100,0.0
2026-02-28 13:00:00,21.7,70,1001.5,7.4,139,0.1
2026-02-28 14:00:00,20.7,74,1001.7,8.0,160,0.0
2026-02-28 15:00:00,19.7,82,1002.7,0.4,270,0.0
2026-02-28 16:00:00,18.9,84,1003.0,5.5,128,0.0
2026-02-28 17:00:00,18.4,87,1002.9,7.7,102,0.0
2026-02-28 18:00:00,18.5,92,1002.9,8.6,88,0.0
2026-02-28 19:00:00,18.3,92,1002.4,8.1,77,0.0
2026-02-28 20:00:00,18.0,88,1001.8,9.2,107,0.0
2026-02-28 21:00:00,17.6,92,1001.6,6.9,137,0.0
2026-02-28 22:00:00,17.0,95,1001.3,5.6,130,0.0
2026-02-28 23:00:00,16.9,96,1001.5,6.4,98,0.0
