timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-22 00:00:00,20.6,65,1008.6,5.4,326,0.0
2026-02-22 01:00:00,21.0,63,1009.4,4.4,258,0.0
2026-02-22 02:00:00,22.9,55,1010.0,3.0,335,0.0
2026-02-22 03:00:00,26.0,44,1010.4,1.7,311,0.0
2026-02-22 04:00:00,29.1,36,1010.6,0.6,326,0.0
2026-02-22 05:00:00,31.1,31,1010.0,1.6,354,0.0
2026-02-22 06:00:00,31.5,29,1009.3,3.1,283,0.0
2026-02-22 07:00:00,32.5,27,1008.0,4.7,270,0.0
2026-02-22 08:00:00,32.8,27,1006.9,7.7,259,0.0
2026-02-22 09:00:00,32.7,27,1005.9,9.3,252,0.0
2026-02-22 10:00:00,32.1,29,1005.2,9.9,271,0.0
2026-02-22 11:00:00,30.9,33,1005.1,8.0,293,0.0
2026-02-22 12:00:00,30.6,32,1005.4,4.7,266,0.0
2026-02-22 13:00:00,29.5,38,1006.0,0.5,360,0.0
2026-02-22 14:00:00,28.3,38,1007.1,7.7,159,0.0
2026-02-22 15:00:00,26.6,41,1007.9,9.5,159,0.0
2026-02-22 16:00:00,25.6,48,1008.3,9.5,169,0.0
2026-02-22 17:00:00,24.7,55,1008.4,8.8,185,0.0
2026-02-22 18:00:00,24.3,59,1008.3,6.8,205,0.0
2026-02-22 19:00:00,23.9,63,1007.8,5.8,219,0.0
2026-02-22 20:00:00,23.3,70,1007.5,4.5,230,0.0
2026-02-22 21:00:00,22.4,76,1007.4,2.5,262,0.0
2026-02-22 22:00:00,22.0,79,1007.4,3.6,307,0.0
2026-02-22 23:00:00,21.2,82,1007.8,2.4,312,0.0
2026-02-23 00:00:00,20.7,88,1008.1,0.3,45,0.0
2026-02-23 01:00:00,21.3,83,1009.0,1.3,34,0.0
2026-02-23 02:00:00,23.0,75,1009.6,1.0,31,0.0
2026-02-23 03:00:00,25.1,71,1010.1,0.7,270,0.0
2026-02-23 04:00:00,27.3,64,1010.5,0.8,207,0.0
2026-02-23 05:00:00,29.5,54,1010.1,1.5,194,0.0
2026-02-23 06:00:00,30.0,53,1009.3,2.7,228,0.0
2026-02-23 07:00:00,31.9,44,1008.1,3.0,253,0.0
2026-02-23 08:00:00,32.4,40,1007.0,5.4,304,0.0
2026-02-23 09:00:00,32.1,41,1006.1,6.6,325,0.0
2026-02-23 10:00:00,31.3,42,1005.8,6.4,322,0.0
2026-02-23 11:00:00,30.8,41,1005.8,7.5,312,0.0
2026-02-23 12:00:00,30.4,37,1005.8,6.7,352,0.0
2026-02-23 13:00:00,28.9,45,1006.5,4.9,51,0.0
2026-02-23 14:00:00,28.2,52,1007.7,4.5,85,0.0
2026-02-23 15:00:00,27.5,55,1008.6,4.2,121,0.0
2026-02-23 16:00:00,26.6,60,1009.1,5.6,135,0.0
2026-02-23 17:00:00,25.9,65,1009.1,4.0,117,0.0
2026-02-23 18:00:00,25.3,73,1008.7,5.8,126,0.0
2026-02-23 19:00:00,24.5,82,1008.3,5.5,157,0.0
2026-02-23 20:00:00,23.7,91,1008.0,2.3,176,0.0
2026-02-23 21:00:00,22.2,93,1008.9,12.9,289,0.5
2026-02-23 22:00:00,20.8,92,1009.1,7.2,323,0.4
2026-02-23 23:00:00,19.4,92,1010.0,3.9,283,3.1
2026-02-24 00:00:00,19.0,92,1010.2,6.4,52,0.1
2026-02-24 01:00:00,19.9,91,1010.2,6.7,56,0.0
2026-02-24 02:00:00,21.1,86,1010.8,6.7,92,0.0
2026-02-24 03:00:00,22.9,78,1011.9,8.2,350,0.7
2026-02-24 04:00:00,21.1,85,1012.6,14.4,99,8.7
2026-02-24 05:00:00,23.6,76,1011.7,9.4,91,0.0
2026-02-24 06:00:00,24.8,75,1011.1,4.6,144,0.0
2026-02-24 07:00:00,25.2,75,1009.8,3.4,148,0.0
2026-02-24 08:00:00,25.8,70,1008.6,2.6,155,0.0
2026-02-24 09:00:00,27.2,61,1007.6,2.3,151,0.0
2026-02-24 10:00:00,26.8,61,1007.2,0.6,236,0.0
2026-02-24 11:00:00,27.0,61,1007.5,2.0,275,0.0
2026-02-24 12:00:00,25.5,78,1007.7,2.2,351,0.0
2026-02-24 13:00:00,24.9,79,1008.7,0.3,45,0.0
2026-02-24 14:00:00,23.9,84,1009.8,2.6,124,0.0
2026-02-24 15:00:00,23.5,84,1010.1,0.6,34,0.0
2026-02-24 16:00:00,22.7,86,1010.6,2.5,98,0.0
2026-02-24 17:00:00,22.4,88,1010.8,3.6,147,0.0
2026-02-24 18:00:00,22.4,88,1010.5,2.9,176,0.0
2026-02-24 19:00:00,21.9,90,1010.1,3.3,171,0.0
2026-02-24 20:00:00,21.5,91,1009.9,2.8,215,0.0
2026-02-24 21:00:00,21.0,93,1009.7,2.5,274,0.0
2026-02-24 22:00:00,20.4,95,1009.6,3.5,282,0.0
2026-02-24 23:00:00,19.9,97,1009.7,3.4,276,0.0
2026-02-25 00:00:00,19.8,98,1010.2,4.3,265,0.0
2026-02-25 01:00:00,19.7,97,1011.0,5.0,257,0.0
2026-02-25 02:00:00,20.1,96,1011.8,4.9,298,0.0
2026-02-25 03:00:00,22.2,89,1012.4,3.3,319,0.0
2026-02-25 04:00:00,24.9,79,1012.6,4.0,328,0.0
2026-02-25 05:00:00,27.2,66,1011.9,5.4,326,0.0
2026-02-25 06:00:00,28.4,51,1011.2,7.7,311,0.0
2026-02-25 07:00:00,28.9,42,1010.1,8.8,290,0.0
