timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall
2026-02-24 00:00:00,14.1,96,938.2,4.2,282,0.0
2026-02-24 01:00:00,14.2,92,938.9,3.1,260,0.0
2026-02-24 02:00:00,17.5,82,940.5,6.1,270,0.0
2026-02-24 03:00:00,21.4,57,942.0,6.3,325,0.0
2026-02-24 04:00:00,23.2,48,942.8,7.6,345,0.0
2026-02-24 05:00:00,24.4,43,942.8,7.7,335,0.0
2026-02-24 06:00:00,24.1,42,942.5,7.9,333,0.0
2026-02-24 07:00:00,25.1,38,941.6,9.8,313,0.0
2026-02-24 08:00:00,25.6,36,940.5,10.3,314,0.0
2026-02-24 09:00:00,25.3,34,939.7,14.1,312,0.0
2026-02-24 10:00:00,24.9,31,939.4,13.1,304,0.0
2026-02-24 11:00:00,24.5,31,939.2,10.0,309,0.0
2026-02-24 12:00:00,22.7,35,939.1,8.3,312,0.0
2026-02-24 13:00:00,20.7,39,939.4,10.3,320,0.0
2026-02-24 14:00:00,19.9,39,940.0,14.5,324,0.0
2026-02-24 15:00:00,19.6,40,940.6,14.4,340,0.0
2026-02-24 16:00:00,18.2,46,940.9,10.7,352,0.0
2026-02-24 17:00:00,17.3,51,940.9,9.4,357,0.0
2026-02-24 18:00:00,16.2,59,940.8,6.7,6,0.0
2026-02-24 19:00:00,16.1,62,940.5,4.5,5,0.0
2026-02-24 20:00:00,15.7,63,940.2,4.4,341,0.0
2026-02-24 21:00:00,15.1,65,939.8,6.0,333,0.0
2026-02-24 22:00:00,14.5,69,939.4,5.6,320,0.0
2026-02-24 23:00:00,14.3,70,939.4,4.6,312,0.0
2026-02-25 00:00:00,13.8,74,939.5,4.7,302,0.0
2026-02-25 01:00:00,13.6,74,940.1,4.7,286,0.0
2026-02-25 02:00:00,16.9,61,941.6,6.6,283,0.0
2026-02-25 03:00:00,20.8,44,943.1,4.5,293,0.0
2026-02-25 04:00:00,22.7,35,943.8,5.4,284,0.0
2026-02-25 05:00:00,24.1,31,943.6,8.6,299,0.0
2026-02-25 06:00:00,24.8,29,943.0,11.4,303,0.0
2026-02-25 07:00:00,25.3,29,942.1,13.7,308,0.0
2026-02-25 08:00:00,25.6,26,941.0,14.2,308,0.0
2026-02-25 09:00:00,25.7,23,940.2,15.4,312,0.0
2026-02-25 10:00:00,25.2,23,939.7,15.4,312,0.0
2026-02-25 11:00:00,24.4,23,939.6,14.9,311,0.0
2026-02-25 12:00:00,22.5,28,939.7,12.5,307,0.0
2026-02-25 13:00:00,20.5,34,939.8,14.4,310,0.0
2026-02-25 14:00:00,19.9,37,940.5,13.8,306,0.0
2026-02-25 15:00:00,18.7,41,940.7,11.1,306,0.0
2026-02-25 16:00:00,17.6,45,940.9,8.4,318,0.0
2026-02-25 17:00:00,17.3,48,941.3,11.2,330,0.0
2026-02-25 18:00:00,17.0,55,941.2,9.0,334,0.0
2026-02-25 19:00:00,16.3,61,940.5,6.8,342,0.0
2026-02-25 20:00:00,15.8,64,939.9,5.9,340,0.0
2026-02-25 21:00:00,15.2,66,939.5,6.4,320,0.0
2026-02-25 22:00:00,14.7,69,939.1,6.5,309,0.0
2026-02-25 23:00:00,14.1,73,938.8,6.4,297,0.0
2026-02-26 00:00:00,14.3,78,939.1,6.6,287,0.0
2026-02-26 01:00:00,14.1,77,939.4,7.6,277,0.0
2026-02-26 02:00:00,17.2,65,940.8,10.3,275,0.0
2026-02-26 03:00:00,21.1,48,942.2,7.9,274,0.0
2026-02-26 04:00:00,23.2,30,942.8,9.0,296,0.0
2026-02-26 05:00:00,24.5,25,942.5,11.0,305,0.0
2026-02-26 06:00:00,25.1,23,941.6,13.4,313,0.0
